tag_id,stap_id,type,lat,lon,ind,j,interp,known
24TJ,13,simulation,25.375,2.625,15191,1,,FALSE
24TJ,13,simulation,25.375,2.375,15007,2,,FALSE
24TJ,13,simulation,19.375,-0.875,12639,3,,FALSE
24TJ,13,simulation,23.125,-0.375,12992,4,,FALSE
24TJ,13,simulation,25.125,0.875,13904,5,,FALSE
24TJ,13,simulation,23.625,0.875,13910,6,,FALSE
24TJ,13,simulation,21.125,-1.875,11896,7,,FALSE
24TJ,13,simulation,24.625,1.125,14090,8,,FALSE
24TJ,13,simulation,29.625,0.375,13518,9,,FALSE
24TJ,13,simulation,26.375,0.625,13715,10,,FALSE
24TJ,14,simulation,18.375,-0.375,13011,1,,FALSE
24TJ,14,simulation,17.625,0.375,13566,2,,FALSE
24TJ,14,simulation,15.375,-0.875,12655,3,,FALSE
24TJ,14,simulation,17.625,0.125,13382,4,,FALSE
24TJ,14,simulation,21.625,-0.625,12814,5,,FALSE
24TJ,14,simulation,16.875,2.875,15409,6,,FALSE
24TJ,14,simulation,18.625,0.625,13746,7,,FALSE
24TJ,14,simulation,19.625,-0.375,13006,8,,FALSE
24TJ,14,simulation,20.125,0.125,13372,9,,FALSE
24TJ,14,simulation,18.875,0.375,13561,10,,FALSE
24TJ,15,simulation,15.875,1.875,14677,1,,FALSE
24TJ,15,simulation,13.375,0.375,13583,2,,FALSE
24TJ,15,simulation,16.375,2.125,14859,3,,FALSE
24TJ,15,simulation,15.875,2.125,14861,4,,FALSE
24TJ,15,simulation,16.375,0.625,13755,5,,FALSE
24TJ,15,simulation,19.625,0.375,13558,6,,FALSE
24TJ,15,simulation,16.375,2.875,15411,7,,FALSE
24TJ,15,simulation,17.375,1.625,14487,8,,FALSE
24TJ,15,simulation,16.375,-1.375,12283,9,,FALSE
24TJ,15,simulation,15.625,1.125,14126,10,,FALSE
24TJ,16,simulation,15.125,1.125,14128,1,,FALSE
24TJ,16,simulation,14.125,2.625,15236,2,,FALSE
24TJ,16,simulation,14.375,1.375,14315,3,,FALSE
24TJ,16,simulation,14.375,2.625,15235,4,,FALSE
24TJ,16,simulation,16.125,2.125,14860,5,,FALSE
24TJ,16,simulation,17.625,0.375,13566,6,,FALSE
24TJ,16,simulation,14.875,2.875,15417,7,,FALSE
24TJ,16,simulation,15.875,1.375,14309,8,,FALSE
24TJ,16,simulation,16.375,0.625,13755,9,,FALSE
24TJ,16,simulation,14.125,2.125,14868,10,,FALSE
24TJ,17,simulation,13.625,1.375,14318,1,,FALSE
24TJ,17,simulation,14.875,3.125,15601,2,,FALSE
24TJ,17,simulation,13.625,2.375,15054,3,,FALSE
24TJ,17,simulation,15.125,2.625,15232,4,,FALSE
24TJ,17,simulation,15.375,1.875,14679,5,,FALSE
24TJ,17,simulation,16.375,0.875,13939,6,,FALSE
24TJ,17,simulation,14.625,4.625,16706,7,,FALSE
24TJ,17,simulation,14.875,2.375,15049,8,,FALSE
24TJ,17,simulation,16.125,2.875,15412,9,,FALSE
24TJ,17,simulation,14.625,3.125,15602,10,,FALSE
24TJ,18,simulation,12.375,2.875,15427,1,,FALSE
24TJ,18,simulation,13.625,3.125,15606,2,,FALSE
24TJ,18,simulation,12.625,3.125,15610,3,,FALSE
24TJ,18,simulation,14.375,3.625,15971,4,,FALSE
24TJ,18,simulation,14.625,3.625,15970,5,,FALSE
24TJ,18,simulation,16.125,2.625,15228,6,,FALSE
24TJ,18,simulation,13.125,3.625,15976,7,,FALSE
24TJ,18,simulation,14.875,3.875,16153,8,,FALSE
24TJ,18,simulation,14.875,3.625,15969,9,,FALSE
24TJ,18,simulation,15.375,3.875,16151,10,,FALSE
24TJ,19,simulation,12.375,3.875,16163,1,,FALSE
24TJ,19,simulation,13.875,4.375,16525,2,,FALSE
24TJ,19,simulation,12.125,4.375,16532,3,,FALSE
24TJ,19,simulation,13.625,4.625,16710,4,,FALSE
24TJ,19,simulation,13.875,4.875,16893,5,,FALSE
24TJ,19,simulation,15.375,3.875,16151,6,,FALSE
24TJ,19,simulation,12.875,5.125,17081,7,,FALSE
24TJ,19,simulation,13.625,4.375,16526,8,,FALSE
24TJ,19,simulation,14.125,4.375,16524,9,,FALSE
24TJ,19,simulation,13.125,5.125,17080,10,,FALSE
24TJ,20,simulation,13.875,5.875,17629,1,,FALSE
24TJ,20,simulation,16.875,4.875,16881,2,,FALSE
24TJ,20,simulation,17.375,4.125,16327,3,,FALSE
24TJ,20,simulation,17.875,5.125,17061,4,,FALSE
24TJ,20,simulation,18.125,5.125,17060,5,,FALSE
24TJ,20,simulation,17.625,3.625,15958,6,,FALSE
24TJ,20,simulation,17.875,4.125,16325,7,,FALSE
24TJ,20,simulation,17.375,4.875,16879,8,,FALSE
24TJ,20,simulation,16.375,3.625,15963,9,,FALSE
24TJ,20,simulation,17.875,4.375,16509,10,,FALSE
24TJ,21,simulation,23.125,4.875,16856,1,,FALSE
24TJ,21,simulation,21.625,6.375,17966,2,,FALSE
24TJ,21,simulation,21.875,6.125,17781,3,,FALSE
24TJ,21,simulation,25.625,7.125,18502,4,,FALSE
24TJ,21,simulation,21.625,6.375,17966,5,,FALSE
24TJ,21,simulation,24.625,5.125,17034,6,,FALSE
24TJ,21,simulation,24.125,3.875,16116,7,,FALSE
24TJ,21,simulation,25.375,3.875,16111,8,,FALSE
24TJ,21,simulation,23.125,8.875,19800,9,,FALSE
24TJ,21,simulation,24.875,4.125,16297,10,,FALSE
24TJ,22,simulation,28.875,8.625,19593,1,,FALSE
24TJ,22,simulation,28.375,8.625,19595,2,,FALSE
24TJ,22,simulation,27.875,7.625,18861,3,,FALSE
24TJ,22,simulation,29.125,4.625,16648,4,,FALSE
24TJ,22,simulation,28.125,3.125,15548,5,,FALSE
24TJ,22,simulation,31.875,3.125,15533,6,,FALSE
24TJ,22,simulation,28.875,8.625,19593,7,,FALSE
24TJ,22,simulation,28.125,8.375,19412,8,,FALSE
24TJ,22,simulation,28.375,4.875,16835,9,,FALSE
24TJ,22,simulation,30.625,1.875,14618,10,,FALSE
24TJ,23,simulation,29.875,10.375,20877,1,,FALSE
24TJ,23,simulation,30.625,10.125,20690,2,,FALSE
24TJ,23,simulation,30.375,9.125,19955,3,,FALSE
24TJ,23,simulation,29.125,6.375,17936,4,,FALSE
24TJ,23,simulation,30.625,3.125,15538,5,,FALSE
24TJ,23,simulation,30.375,5.375,17195,6,,FALSE
24TJ,23,simulation,30.125,7.375,18668,7,,FALSE
24TJ,23,simulation,28.625,6.375,17938,8,,FALSE
24TJ,23,simulation,28.625,6.125,17754,9,,FALSE
24TJ,23,simulation,29.875,3.125,15541,10,,FALSE
24TJ,24,simulation,32.625,4.125,16266,1,,FALSE
24TJ,24,simulation,32.875,3.625,15897,2,,FALSE
24TJ,24,simulation,33.875,4.375,16445,3,,FALSE
24TJ,24,simulation,34.125,4.125,16260,4,,FALSE
24TJ,24,simulation,36.625,1.875,14594,5,,FALSE
24TJ,24,simulation,34.125,4.375,16444,6,,FALSE
24TJ,24,simulation,35.625,1.125,14046,7,,FALSE
24TJ,24,simulation,35.625,1.125,14046,8,,FALSE
24TJ,24,simulation,36.125,2.125,14780,9,,FALSE
24TJ,24,simulation,35.375,1.125,14047,10,,FALSE
24TJ,25,simulation,34.875,3.375,15705,1,,FALSE
24TJ,25,simulation,33.875,2.625,15157,2,,FALSE
24TJ,25,simulation,35.125,4.125,16256,3,,FALSE
24TJ,25,simulation,35.125,4.375,16440,4,,FALSE
24TJ,25,simulation,34.625,2.375,14970,5,,FALSE
24TJ,25,simulation,36.125,4.375,16436,6,,FALSE
24TJ,25,simulation,34.625,3.125,15522,7,,FALSE
24TJ,25,simulation,34.625,2.875,15338,8,,FALSE
24TJ,25,simulation,34.375,2.875,15339,9,,FALSE
24TJ,25,simulation,34.625,2.875,15338,10,,FALSE
24TJ,26,simulation,34.125,2.875,15340,1,,FALSE
24TJ,26,simulation,34.375,2.375,14971,2,,FALSE
24TJ,26,simulation,36.375,4.625,16619,3,,FALSE
24TJ,26,simulation,34.625,3.875,16074,4,,FALSE
24TJ,26,simulation,34.875,3.875,16073,5,,FALSE
24TJ,26,simulation,35.375,4.125,16255,6,,FALSE
24TJ,26,simulation,34.875,4.125,16257,7,,FALSE
24TJ,26,simulation,34.625,3.625,15890,8,,FALSE
24TJ,26,simulation,33.875,2.125,14789,9,,FALSE
24TJ,26,simulation,34.125,1.875,14604,10,,FALSE
24TJ,27,simulation,43.625,5.125,16958,1,,FALSE
24TJ,27,simulation,43.375,4.625,16591,2,,FALSE
24TJ,27,simulation,43.375,4.625,16591,3,,FALSE
24TJ,27,simulation,43.625,6.625,18062,4,,FALSE
24TJ,27,simulation,43.375,6.375,17879,5,,FALSE
24TJ,27,simulation,43.625,6.375,17878,6,,FALSE
24TJ,27,simulation,43.625,6.625,18062,7,,FALSE
24TJ,27,simulation,43.875,7.375,18613,8,,FALSE
24TJ,27,simulation,43.375,5.125,16959,9,,FALSE
24TJ,27,simulation,43.625,4.875,16774,10,,FALSE
24TJ,28,simulation,43.375,3.375,15671,1,,FALSE
24TJ,28,simulation,44.125,4.875,16772,2,,FALSE
24TJ,28,simulation,43.625,5.125,16958,3,,FALSE
24TJ,28,simulation,43.125,5.875,17512,4,,FALSE
24TJ,28,simulation,43.375,4.875,16775,5,,FALSE
24TJ,28,simulation,43.625,4.875,16774,6,,FALSE
24TJ,28,simulation,43.125,6.625,18064,7,,FALSE
24TJ,28,simulation,43.375,5.375,17143,8,,FALSE
24TJ,28,simulation,43.375,5.375,17143,9,,FALSE
24TJ,28,simulation,43.625,5.125,16958,10,,FALSE
24TJ,29,simulation,43.375,4.875,16775,1,,FALSE
24TJ,29,simulation,43.625,4.125,16222,2,,FALSE
24TJ,29,simulation,43.625,4.125,16222,3,,FALSE
24TJ,29,simulation,44.875,5.125,16953,4,,FALSE
24TJ,29,simulation,44.125,4.625,16588,5,,FALSE
24TJ,29,simulation,44.125,3.625,15852,6,,FALSE
24TJ,29,simulation,44.125,3.625,15852,7,,FALSE
24TJ,29,simulation,44.125,3.625,15852,8,,FALSE
24TJ,29,simulation,44.125,3.625,15852,9,,FALSE
24TJ,29,simulation,44.875,5.125,16953,10,,FALSE
24TJ,30,simulation,44.875,4.625,16585,1,,FALSE
24TJ,30,simulation,44.125,4.875,16772,2,,FALSE
24TJ,30,simulation,43.625,2.875,15302,3,,FALSE
24TJ,30,simulation,45.875,4.625,16581,4,,FALSE
24TJ,30,simulation,44.875,4.375,16401,5,,FALSE
24TJ,30,simulation,44.875,4.625,16585,6,,FALSE
24TJ,30,simulation,44.625,4.875,16770,7,,FALSE
24TJ,30,simulation,44.625,4.875,16770,8,,FALSE
24TJ,30,simulation,44.125,4.625,16588,9,,FALSE
24TJ,30,simulation,45.625,4.625,16582,10,,FALSE
24TJ,31,simulation,44.974711,6.956946,18241,1,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,2,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,3,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,4,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,5,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,6,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,7,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,8,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,9,,TRUE
24TJ,31,simulation,44.974711,6.956946,18241,10,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,1,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,2,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,3,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,4,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,5,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,6,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,7,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,8,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,9,,TRUE
26HS,1,simulation,46.553613,8.711702,19522,10,,TRUE
26HS,2,simulation,44.125,7.375,18612,1,,FALSE
26HS,2,simulation,45.125,7.125,18424,2,,FALSE
26HS,2,simulation,45.625,7.375,18606,3,,FALSE
26HS,2,simulation,45.625,6.625,18054,4,,FALSE
26HS,2,simulation,44.625,6.625,18058,5,,FALSE
26HS,2,simulation,44.875,6.875,18241,6,,FALSE
26HS,2,simulation,44.625,6.625,18058,7,,FALSE
26HS,2,simulation,44.875,7.125,18425,8,,FALSE
26HS,2,simulation,44.625,6.625,18058,9,,FALSE
26HS,2,simulation,44.875,7.125,18425,10,,FALSE
26HS,3,simulation,40.875,9.625,20281,1,,FALSE
26HS,3,simulation,40.125,8.625,19548,2,,FALSE
26HS,3,simulation,41.125,9.125,19912,3,,FALSE
26HS,3,simulation,42.125,9.375,20092,4,,FALSE
26HS,3,simulation,41.875,9.375,20093,5,,FALSE
26HS,3,simulation,41.125,9.375,20096,6,,FALSE
26HS,3,simulation,40.625,8.625,19546,7,,FALSE
26HS,3,simulation,42.625,9.125,19906,8,,FALSE
26HS,3,simulation,40.375,9.375,20099,9,,FALSE
26HS,3,simulation,39.875,9.125,19917,10,,FALSE
26HS,4,simulation,40.625,9.125,19914,1,,FALSE
26HS,4,simulation,40.625,8.875,19730,2,,FALSE
26HS,4,simulation,41.875,8.875,19725,3,,FALSE
26HS,4,simulation,42.375,8.875,19723,4,,FALSE
26HS,4,simulation,41.625,8.875,19726,5,,FALSE
26HS,4,simulation,41.625,8.875,19726,6,,FALSE
26HS,4,simulation,40.125,8.625,19548,7,,FALSE
26HS,4,simulation,42.125,9.375,20092,8,,FALSE
26HS,4,simulation,40.875,9.375,20097,9,,FALSE
26HS,4,simulation,40.375,9.625,20283,10,,FALSE
26HS,5,simulation,39.375,9.625,20287,1,,FALSE
26HS,5,simulation,41.875,8.875,19725,2,,FALSE
26HS,5,simulation,39.875,9.125,19917,3,,FALSE
26HS,5,simulation,40.875,9.375,20097,4,,FALSE
26HS,5,simulation,42.625,9.125,19906,5,,FALSE
26HS,5,simulation,42.625,8.875,19722,6,,FALSE
26HS,5,simulation,41.625,9.125,19910,7,,FALSE
26HS,5,simulation,39.625,9.375,20102,8,,FALSE
26HS,5,simulation,39.625,9.625,20286,9,,FALSE
26HS,5,simulation,41.625,8.875,19726,10,,FALSE
26HS,6,simulation,40.875,8.625,19545,1,,FALSE
26HS,6,simulation,40.375,8.375,19363,2,,FALSE
26HS,6,simulation,40.625,8.375,19362,3,,FALSE
26HS,6,simulation,39.625,9.375,20102,4,,FALSE
26HS,6,simulation,41.125,9.375,20096,5,,FALSE
26HS,6,simulation,40.875,9.125,19913,6,,FALSE
26HS,6,simulation,39.625,9.125,19918,7,,FALSE
26HS,6,simulation,41.125,9.125,19912,8,,FALSE
26HS,6,simulation,40.625,9.125,19914,9,,FALSE
26HS,6,simulation,40.625,9.375,20098,10,,FALSE
26HS,7,simulation,39.625,9.125,19918,1,,FALSE
26HS,7,simulation,39.375,9.125,19919,2,,FALSE
26HS,7,simulation,40.625,9.875,20466,3,,FALSE
26HS,7,simulation,39.125,8.625,19552,4,,FALSE
26HS,7,simulation,39.375,8.625,19551,5,,FALSE
26HS,7,simulation,42.625,9.375,20090,6,,FALSE
26HS,7,simulation,40.125,9.625,20284,7,,FALSE
26HS,7,simulation,41.125,9.125,19912,8,,FALSE
26HS,7,simulation,42.125,9.125,19908,9,,FALSE
26HS,7,simulation,42.375,9.125,19907,10,,FALSE
26HS,8,simulation,36.875,9.375,20113,1,,FALSE
26HS,8,simulation,37.125,9.625,20296,2,,FALSE
26HS,8,simulation,39.625,9.375,20102,3,,FALSE
26HS,8,simulation,39.875,8.375,19365,4,,FALSE
26HS,8,simulation,36.875,9.375,20113,5,,FALSE
26HS,8,simulation,39.875,9.375,20101,6,,FALSE
26HS,8,simulation,36.625,8.375,19378,7,,FALSE
26HS,8,simulation,40.125,9.375,20100,8,,FALSE
26HS,8,simulation,40.625,9.625,20282,9,,FALSE
26HS,8,simulation,40.375,9.375,20099,10,,FALSE
26HS,9,simulation,36.125,9.875,20484,1,,FALSE
26HS,9,simulation,36.625,9.625,20298,2,,FALSE
26HS,9,simulation,39.125,8.875,19736,3,,FALSE
26HS,9,simulation,40.625,9.125,19914,4,,FALSE
26HS,9,simulation,36.625,9.875,20482,5,,FALSE
26HS,9,simulation,39.375,9.625,20287,6,,FALSE
26HS,9,simulation,36.875,7.625,18825,7,,FALSE
26HS,9,simulation,39.375,8.375,19367,8,,FALSE
26HS,9,simulation,39.875,9.375,20101,9,,FALSE
26HS,9,simulation,39.625,8.875,19734,10,,FALSE
26HS,10,simulation,34.625,7.625,18834,1,,FALSE
26HS,10,simulation,35.875,8.125,19197,2,,FALSE
26HS,10,simulation,34.375,8.375,19387,3,,FALSE
26HS,10,simulation,35.625,6.875,18278,4,,FALSE
26HS,10,simulation,35.625,7.875,19014,5,,FALSE
26HS,10,simulation,36.125,9.875,20484,6,,FALSE
26HS,10,simulation,35.625,9.875,20486,7,,FALSE
26HS,10,simulation,35.875,5.375,17173,8,,FALSE
26HS,10,simulation,36.375,7.625,18827,9,,FALSE
26HS,10,simulation,36.125,8.875,19748,10,,FALSE
26HS,11,simulation,35.125,8.875,19752,1,,FALSE
26HS,11,simulation,34.625,7.875,19018,2,,FALSE
26HS,11,simulation,34.875,9.375,20121,3,,FALSE
26HS,11,simulation,34.875,7.625,18833,4,,FALSE
26HS,11,simulation,35.375,9.125,19935,5,,FALSE
26HS,11,simulation,34.875,9.875,20489,6,,FALSE
26HS,11,simulation,34.875,9.375,20121,7,,FALSE
26HS,11,simulation,36.125,7.125,18460,8,,FALSE
26HS,11,simulation,35.625,8.625,19566,9,,FALSE
26HS,11,simulation,35.125,9.625,20304,10,,FALSE
26HS,12,simulation,35.875,8.375,19381,1,,FALSE
26HS,12,simulation,35.875,8.625,19565,2,,FALSE
26HS,12,simulation,35.875,9.625,20301,3,,FALSE
26HS,12,simulation,35.875,8.875,19749,4,,FALSE
26HS,12,simulation,36.125,8.875,19748,5,,FALSE
26HS,12,simulation,35.375,9.375,20119,6,,FALSE
26HS,12,simulation,36.125,10.125,20668,7,,FALSE
26HS,12,simulation,35.875,8.625,19565,8,,FALSE
26HS,12,simulation,36.625,9.125,19930,9,,FALSE
26HS,12,simulation,35.875,9.375,20117,10,,FALSE
26HS,13,simulation,31.625,4.875,16822,1,,FALSE
26HS,13,simulation,32.375,7.125,18475,2,,FALSE
26HS,13,simulation,33.125,5.875,17552,3,,FALSE
26HS,13,simulation,30.875,5.125,17009,4,,FALSE
26HS,13,simulation,31.125,5.375,17192,5,,FALSE
26HS,13,simulation,30.625,7.125,18482,6,,FALSE
26HS,13,simulation,33.375,5.125,16999,7,,FALSE
26HS,13,simulation,30.125,5.625,17380,8,,FALSE
26HS,13,simulation,32.375,5.375,17187,9,,FALSE
26HS,13,simulation,31.625,5.375,17190,10,,FALSE
26HS,14,simulation,27.875,2.625,15181,1,,FALSE
26HS,14,simulation,27.875,3.625,15917,2,,FALSE
26HS,14,simulation,25.625,4.125,16294,3,,FALSE
26HS,14,simulation,21.375,5.125,17047,4,,FALSE
26HS,14,simulation,26.625,3.875,16106,5,,FALSE
26HS,14,simulation,21.375,4.375,16495,6,,FALSE
26HS,14,simulation,24.625,4.125,16298,7,,FALSE
26HS,14,simulation,21.375,6.875,18335,8,,FALSE
26HS,14,simulation,24.625,3.625,15930,9,,FALSE
26HS,14,simulation,25.125,3.375,15744,10,,FALSE
26HS,15,simulation,22.375,4.125,16307,1,,FALSE
26HS,15,simulation,24.125,4.125,16300,2,,FALSE
26HS,15,simulation,23.125,2.875,15384,3,,FALSE
26HS,15,simulation,19.375,1.625,14479,4,,FALSE
26HS,15,simulation,19.875,3.375,15765,5,,FALSE
26HS,15,simulation,18.875,2.375,15033,6,,FALSE
26HS,15,simulation,19.875,2.875,15397,7,,FALSE
26HS,15,simulation,20.625,2.125,14842,8,,FALSE
26HS,15,simulation,20.125,1.875,14660,9,,FALSE
26HS,15,simulation,19.125,1.875,14664,10,,FALSE
26HS,16,simulation,17.375,3.375,15775,1,,FALSE
26HS,16,simulation,11.625,3.125,15614,2,,FALSE
26HS,16,simulation,15.375,4.125,16335,3,,FALSE
26HS,16,simulation,12.125,2.875,15428,4,,FALSE
26HS,16,simulation,14.375,4.375,16523,5,,FALSE
26HS,16,simulation,10.625,2.875,15434,6,,FALSE
26HS,16,simulation,12.625,1.625,14506,7,,FALSE
26HS,16,simulation,16.125,4.125,16332,8,,FALSE
26HS,16,simulation,12.125,2.625,15244,9,,FALSE
26HS,16,simulation,11.375,3.375,15799,10,,FALSE
26HS,17,simulation,13.875,2.625,15237,1,,FALSE
26HS,17,simulation,15.125,1.625,14496,2,,FALSE
26HS,17,simulation,14.875,1.125,14129,3,,FALSE
26HS,17,simulation,14.875,1.875,14681,4,,FALSE
26HS,17,simulation,13.125,2.375,15056,5,,FALSE
26HS,17,simulation,13.875,2.625,15237,6,,FALSE
26HS,17,simulation,15.875,1.625,14493,7,,FALSE
26HS,17,simulation,12.875,1.875,14689,8,,FALSE
26HS,17,simulation,15.125,2.125,14864,9,,FALSE
26HS,17,simulation,14.625,1.875,14682,10,,FALSE
26HS,18,simulation,18.125,1.625,14484,1,,FALSE
26HS,18,simulation,23.625,2.875,15382,2,,FALSE
26HS,18,simulation,20.875,0.375,13553,3,,FALSE
26HS,18,simulation,19.875,1.125,14109,4,,FALSE
26HS,18,simulation,19.875,1.125,14109,5,,FALSE
26HS,18,simulation,18.625,1.375,14298,6,,FALSE
26HS,18,simulation,19.375,-0.125,13191,7,,FALSE
26HS,18,simulation,17.125,1.625,14488,8,,FALSE
26HS,18,simulation,20.375,1.875,14659,9,,FALSE
26HS,18,simulation,20.125,0.625,13740,10,,FALSE
26HS,19,simulation,22.625,3.375,15754,1,,FALSE
26HS,19,simulation,29.125,4.375,16464,2,,FALSE
26HS,19,simulation,28.375,3.125,15547,3,,FALSE
26HS,19,simulation,20.125,3.875,16132,4,,FALSE
26HS,19,simulation,24.125,3.375,15748,5,,FALSE
26HS,19,simulation,27.875,2.625,15181,6,,FALSE
26HS,19,simulation,25.375,2.875,15375,7,,FALSE
26HS,19,simulation,23.125,3.125,15568,8,,FALSE
26HS,19,simulation,24.375,2.375,15011,9,,FALSE
26HS,19,simulation,25.375,3.375,15743,10,,FALSE
26HS,20,simulation,32.625,8.875,19762,1,,FALSE
26HS,20,simulation,32.375,11.875,21971,2,,FALSE
26HS,20,simulation,31.875,5.625,17373,3,,FALSE
26HS,20,simulation,30.875,5.375,17193,4,,FALSE
26HS,20,simulation,33.375,5.375,17183,5,,FALSE
26HS,20,simulation,30.375,7.875,19035,6,,FALSE
26HS,20,simulation,31.625,7.625,18846,7,,FALSE
26HS,20,simulation,30.375,5.125,17011,8,,FALSE
26HS,20,simulation,30.875,5.875,17561,9,,FALSE
26HS,20,simulation,30.875,8.125,19217,10,,FALSE
26HS,21,simulation,35.125,8.625,19568,1,,FALSE
26HS,21,simulation,34.875,7.625,18833,2,,FALSE
26HS,21,simulation,34.875,8.125,19201,3,,FALSE
26HS,21,simulation,35.125,7.625,18832,4,,FALSE
26HS,21,simulation,35.375,8.125,19199,5,,FALSE
26HS,21,simulation,35.125,7.875,19016,6,,FALSE
26HS,21,simulation,35.375,7.875,19015,7,,FALSE
26HS,21,simulation,35.375,7.875,19015,8,,FALSE
26HS,21,simulation,35.625,8.125,19198,9,,FALSE
26HS,21,simulation,35.375,8.625,19567,10,,FALSE
26HS,22,simulation,37.875,13.375,23053,1,,FALSE
26HS,22,simulation,37.875,13.875,23421,2,,FALSE
26HS,22,simulation,44.375,15.625,24683,3,,FALSE
26HS,22,simulation,36.625,10.625,21034,4,,FALSE
26HS,22,simulation,36.625,10.375,20850,5,,FALSE
26HS,22,simulation,41.125,15.125,24328,6,,FALSE
26HS,22,simulation,41.625,13.875,23406,7,,FALSE
26HS,22,simulation,41.625,13.375,23038,8,,FALSE
26HS,22,simulation,41.875,14.375,23773,9,,FALSE
26HS,22,simulation,42.125,12.875,22668,10,,FALSE
26HS,23,simulation,44.375,9.625,20267,1,,FALSE
26HS,23,simulation,43.875,7.875,18981,2,,FALSE
26HS,23,simulation,44.125,11.125,21372,3,,FALSE
26HS,23,simulation,43.375,11.375,21559,4,,FALSE
26HS,23,simulation,43.625,10.625,21006,5,,FALSE
26HS,23,simulation,43.125,10.875,21192,6,,FALSE
26HS,23,simulation,42.375,8.625,19539,7,,FALSE
26HS,23,simulation,44.375,9.625,20267,8,,FALSE
26HS,23,simulation,43.375,11.375,21559,9,,FALSE
26HS,23,simulation,42.625,8.875,19722,10,,FALSE
26HS,24,simulation,45.875,10.625,20997,1,,FALSE
26HS,24,simulation,44.875,11.375,21553,2,,FALSE
26HS,24,simulation,45.125,10.375,20816,3,,FALSE
26HS,24,simulation,45.625,11.375,21550,4,,FALSE
26HS,24,simulation,45.375,11.625,21735,5,,FALSE
26HS,24,simulation,44.875,9.375,20081,6,,FALSE
26HS,24,simulation,44.875,9.375,20081,7,,FALSE
26HS,24,simulation,44.875,9.125,19897,8,,FALSE
26HS,24,simulation,45.625,10.875,21182,9,,FALSE
26HS,24,simulation,44.625,10.375,20818,10,,FALSE
26HS,25,simulation,45.875,9.125,19893,1,,FALSE
26HS,25,simulation,44.875,9.875,20449,2,,FALSE
26HS,25,simulation,45.875,8.625,19525,3,,FALSE
26HS,25,simulation,45.625,9.375,20078,4,,FALSE
26HS,25,simulation,45.625,9.875,20446,5,,FALSE
26HS,25,simulation,44.375,10.125,20635,6,,FALSE
26HS,25,simulation,45.625,10.625,20998,7,,FALSE
26HS,25,simulation,45.375,7.625,18791,8,,FALSE
26HS,25,simulation,44.375,11.125,21371,9,,FALSE
26HS,25,simulation,45.875,11.125,21365,10,,FALSE
26HS,26,simulation,47.125,12.375,22280,1,,FALSE
26HS,26,simulation,47.125,11.875,21912,2,,FALSE
26HS,26,simulation,46.875,9.875,20441,3,,FALSE
26HS,26,simulation,46.875,8.875,19705,4,,FALSE
26HS,26,simulation,45.875,9.875,20445,5,,FALSE
26HS,26,simulation,47.125,9.125,19888,6,,FALSE
26HS,26,simulation,47.125,9.125,19888,7,,FALSE
26HS,26,simulation,46.875,8.625,19521,8,,FALSE
26HS,26,simulation,46.875,8.875,19705,9,,FALSE
26HS,26,simulation,47.125,9.125,19888,10,,FALSE
26HS,27,simulation,46.625,10.125,20626,1,,FALSE
26HS,27,simulation,46.375,10.875,21179,2,,FALSE
26HS,27,simulation,46.125,10.625,20996,3,,FALSE
26HS,27,simulation,46.875,11.625,21729,4,,FALSE
26HS,27,simulation,47.125,10.375,20808,5,,FALSE
26HS,27,simulation,46.125,10.875,21180,6,,FALSE
26HS,27,simulation,45.875,11.375,21549,7,,FALSE
26HS,27,simulation,46.375,10.375,20811,8,,FALSE
26HS,27,simulation,46.125,9.875,20444,9,,FALSE
26HS,27,simulation,46.875,11.125,21361,10,,FALSE
26HS,28,simulation,46.125,8.625,19524,1,,FALSE
26HS,28,simulation,46.375,9.375,20075,2,,FALSE
26HS,28,simulation,46.125,9.125,19892,3,,FALSE
26HS,28,simulation,46.125,11.625,21732,4,,FALSE
26HS,28,simulation,46.125,9.875,20444,5,,FALSE
26HS,28,simulation,46.125,10.125,20628,6,,FALSE
26HS,28,simulation,46.125,10.375,20812,7,,FALSE
26HS,28,simulation,46.625,9.125,19890,8,,FALSE
26HS,28,simulation,46.125,8.875,19708,9,,FALSE
26HS,28,simulation,45.875,10.375,20813,10,,FALSE
26HS,29,simulation,46.375,9.125,19891,1,,FALSE
26HS,29,simulation,47.125,10.125,20624,2,,FALSE
26HS,29,simulation,47.125,9.125,19888,3,,FALSE
