tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
26HS,11,12,34.875,8.875,35.875,9.125,269993,295197,1,2020-10-02T21:45:00Z,2020-10-03T00:15:00Z,1,113.24923435190021,11.49963413544197,7.238970300284612,35.58183876326991,,
26HS,12,13,35.875,9.125,30.375,5.125,295197,317299,1,2020-10-27T16:45:00Z,2020-10-28T05:45:00Z,1,714.959393414628,-147.42080977793586,-28.75200528653725,-44.99425344249229,,
26HS,13,14,30.375,5.125,24.875,3.625,317299,341241,1,2020-10-28T17:15:00Z,2020-10-29T05:45:00Z,1,627.1759681761853,-165.99261347598238,-11.731408123756262,-47.0262799076083,,
26HS,14,15,24.875,3.625,18.875,2.375,341241,365369,1,2020-10-29T17:15:00Z,2020-10-30T05:45:00Z,1,676.8034665254168,-168.75747806714764,-10.216340057698902,-51.39606691197353,,
26HS,15,16,18.875,2.375,11.625,3.375,365369,391158,1,2020-10-30T17:45:00Z,2020-10-31T04:45:00Z,1,809.3789490462647,172.23608924221224,9.675448793142833,-70.96490447489872,,
26HS,16,17,11.625,3.375,14.125,1.875,391158,415068,1,2020-11-02T19:15:00Z,2020-11-03T03:45:00Z,1,320.9279495447646,-30.319884486088196,-17.528949420254254,29.97331707660869,,
26HS,17,18,14.125,1.875,19.375,0.875,415068,439335,1,2021-04-04T18:45:00Z,2021-04-05T05:45:00Z,1,590.6973200230966,-10.258765229605544,-9.181105899474433,50.727860326104285,,
26HS,18,19,19.375,0.875,24.125,2.875,439335,465812,1,2021-04-05T18:15:00Z,2021-04-06T05:45:00Z,1,565.148731435918,21.10878023310191,16.95721371913504,43.92560327464087,,
26HS,19,20,24.125,2.875,30.125,5.875,465812,493020,1,2021-04-06T17:45:00Z,2021-04-07T07:45:00Z,1,728.2350984175933,23.432322730383365,20.041352336045534,46.24124437006066,,
26HS,20,21,30.125,5.875,34.875,7.625,493020,519313,1,2021-04-07T18:15:00Z,2021-04-08T05:15:00Z,1,551.7998933548898,16.87425648370968,13.97536599440451,46.072759784809875,,
26HS,21,22,34.875,7.625,37.875,13.125,519313,548373,1,2021-04-21T18:15:00Z,2021-04-22T04:45:00Z,1,595.1407704215079,54.39111216291831,44.322366711557294,31.742098492766477,,
26HS,22,23,37.875,13.125,42.375,9.125,548373,570435,1,2021-04-22T18:15:00Z,2021-04-23T04:15:00Z,1,604.7382039328943,-33.035283292909725,-31.812796567623618,48.92142978565532,,
26HS,23,24,42.375,9.125,44.375,10.375,570435,596371,1,2021-04-23T18:45:00Z,2021-04-23T23:15:00Z,1,244.195394000077,24.081528639791994,20.30834011767655,45.43915822332619,,
26HS,24,25,44.375,10.375,44.875,9.125,596371,620473,1,2021-04-24T03:15:00Z,2021-04-24T05:15:00Z,1,113.69796122084531,-60.30850135991129,-40.70335007795287,23.208777339857214,,
26HS,25,26,44.875,9.125,46.875,9.375,620473,645673,1,2021-04-24T20:45:00Z,2021-04-25T01:15:00Z,1,223.14312025839968,4.90049670782021,3.8680407313138208,45.11414727556978,,
26HS,26,27,46.875,9.375,46.625,11.875,645673,672538,1,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,193.02750760984648,97.3658255699982,34.44790702339481,-4.4531103320766166,,
26HS,27,28,46.625,11.875,46.625,10.625,672538,696642,1,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,95.73211499375644,-89.54569497395697,-50.96496077481474,0.4041156830613277,,
26HS,28,29,46.625,10.625,47.625,10.375,696642,721478,1,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,112.77988473369346,-9.591703333683446,-7.815213613190329,46.24704276837745,,
26HS,29,30,47.625,10.375,46.875,10.375,721478,746505,1,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,83.38178663510841,180,-7.927475703777376e-15,-43.15516772834308,,
26HS,30,31,46.875,10.375,46.375,9.625,746505,770979,1,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,79.92843463980878,-133.78504583620156,-29.30373767339058,-28.086596057413566,,
26HS,31,32,46.375,9.625,46.553613,8.711702,770979,795266,1,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,72.90801151675268,-73.86670689400472,-38.97701130188264,14.390144047553594,,
26IL,1,2,46.549204,8.70603,45.375,7.375,19522,43631,1,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,166.3649644016624,-141.19196621966802,-17.382088511245605,-24.527339479449857,,
26IL,2,3,45.375,7.375,44.125,7.375,43631,68660,1,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,138.9086160832385,180,-1.0985063387748244e-14,-59.799899831779925,,
26IL,3,4,44.125,7.375,36.875,6.625,68660,93161,1,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,807.5683094610879,-175.23776453019642,-11.918374499061088,-143.06292114068248,,
26IL,4,5,36.875,6.625,35.875,5.625,93161,117453,1,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,142.70665288489414,-140.74095061982302,-25.4508270590728,-31.14021700001126,,
26IL,5,6,35.875,5.625,31.375,4.125,117453,141391,1,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,518.1414340199699,-163.9983083136719,-11.424106794302618,-39.836155904952335,,
26IL,6,7,31.375,4.125,27.625,1.625,141391,164590,1,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,481.14469094431576,-149.12506456416122,-21.404879071237932,-35.80047856742739,,
26IL,7,8,27.625,1.625,22.875,0.625,164590,188897,1,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,535.7393553436158,-168.94455600701076,-8.953417998252979,-45.82455080848307,,
26IL,8,9,22.875,0.625,20.375,-0.125,188897,213379,1,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,287.4953324479293,-164.19111793474235,-13.040695868334891,-46.057588696285485,,
26IL,9,10,20.375,-0.125,18.875,-1.125,213379,237673,1,2020-09-29T20:45:00Z,2020-09-30T00:45:00Z,1,196.40270825706241,-147.55026348620308,-22.948582166933505,-36.091889938531295,,
26IL,10,11,18.875,-1.125,18.125,-2.125,237673,261964,1,2020-09-30T21:15:00Z,2020-09-30T23:45:00Z,1,134.32451930219415,-128.01149131091464,-34.117780598679204,-26.666752856198983,,
26IL,11,12,18.125,-2.125,17.375,-1.625,261964,287359,1,2020-10-01T23:45:00Z,2020-10-02T01:15:00Z,1,98.49936106322572,147.35250965369977,26.055448847310778,-40.66746611378626,,
26IL,12,13,17.375,-1.625,16.875,-2.125,287359,312017,1,2020-10-05T19:15:00Z,2020-10-05T20:15:00Z,1,76.76594012361394,-136.04916559609117,-35.0000092670445,-36.3058651898759,,
26IL,13,14,16.875,-2.125,19.625,-0.125,312017,338502,1,2021-03-21T18:45:00Z,2021-03-22T02:45:00Z,1,370.63634723438366,34.486961985748096,24.446704501321186,35.58752167368907,,
26IL,14,15,19.625,-0.125,19.875,3.875,338502,366469,1,2021-03-22T18:45:00Z,2021-03-23T04:15:00Z,1,420.14750515852745,85.54872025377887,41.325962279986754,3.2170678078036627,,
26IL,15,16,19.875,3.875,19.625,1.125,366469,389470,1,2021-03-23T17:45:00Z,2021-03-24T00:45:00Z,1,289.5532321111507,-95.01882505833098,-37.468083861221466,-3.290437652185269,,
26IL,16,17,19.625,1.125,17.375,-1.125,389470,412847,1,2021-03-24T18:15:00Z,2021-03-25T01:45:00Z,1,344.193279894259,-135.98387208360845,-29.55076585747662,-30.58348106429578,,
26IL,17,18,17.375,-1.125,16.375,-1.125,412847,437875,1,2021-03-25T23:15:00Z,2021-03-26T01:15:00Z,1,110.66792833906081,180,-7.78502033939242e-15,-42.37967684403729,,
26IL,18,19,16.375,-1.125,23.125,0.125,437875,463792,1,2021-04-04T18:45:00Z,2021-04-05T13:15:00Z,1,758.6200308143978,9.739015303175444,6.729983347586804,39.21123582695969,,
26IL,19,20,23.125,0.125,27.125,1.125,463792,489536,1,2021-04-05T18:45:00Z,2021-04-06T05:15:00Z,1,454.42394872418396,12.612225531006482,8.961569169137583,40.05161082686339,,
26IL,20,21,27.125,1.125,33.625,0.375,489536,513982,1,2021-04-08T18:45:00Z,2021-04-09T05:15:00Z,1,724.1753253445795,-5.526285192232388,-6.441952377074708,66.58205203105858,,
26IL,21,22,33.625,0.375,34.125,0.625,513982,539188,1,2021-04-09T21:45:00Z,2021-04-09T22:45:00Z,1,60.089985196251774,22.569307712168044,14.235790990063034,34.250994503805806,,
26IL,22,23,34.125,0.625,34.625,1.125,539188,564578,1,2021-04-11T23:45:00Z,2021-04-12T00:45:00Z,1,72.05011452221328,39.522910556240156,31.266368429438163,37.898252074480816,,
26IL,23,24,34.625,1.125,39.875,3.125,564578,591053,1,2021-04-23T18:45:00Z,2021-04-24T07:45:00Z,1,609.0269350844267,16.33832835793466,12.718518223198414,43.38617975797075,,
26IL,24,25,39.875,3.125,43.625,5.375,591053,617718,1,2021-04-24T19:15:00Z,2021-04-25T04:15:00Z,1,456.5694078804629,23.451915645116568,19.277977819351484,44.43826248363561,,
26IL,25,26,43.625,5.375,45.125,2.625,617718,640712,1,2021-04-25T19:15:00Z,2021-04-26T01:45:00Z,1,275.3246866388726,-51.79158884374908,-30.835341012110984,24.272351362361693,,
26IL,26,27,45.125,2.625,44.125,6.625,640712,668684,1,2021-04-26T03:45:00Z,2021-04-26T10:15:00Z,1,336.2813561679556,107.88069763062414,46.29864290943267,-14.93683134206484,,
26IL,27,28,44.125,6.625,46.625,8.125,668684,694802,1,2021-05-03T16:45:00Z,2021-05-04T02:15:00Z,1,301.65442574719896,22.391343622767785,11.308245366909306,27.44762924086115,,
26IL,28,29,46.625,8.125,45.875,8.875,694802,720381,1,2021-05-04T23:15:00Z,2021-05-05T01:15:00Z,1,101.46314727961479,144.9778812444898,23.64249436221227,-33.73725378199117,,
26IL,29,30,45.875,8.875,46.549204,8.70603,720381,745218,1,2021-05-05T23:15:00Z,2021-05-06T00:45:00Z,1,76.06724407491367,-9.809012842535244,-9.890950613449961,43.08102113078041,,
16IQ,1,2,46.5427,8.68364,46.375,8.375,19522,44363,1,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,30.1606391728073,-128.06379659288348,-2.3876592977383377,-3.445922279737636,,
16IQ,1,2,46.5427,8.68364,46.625,10.875,19522,46202,2,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,168.1992339406742,86.0865836480396,43.68010433191281,0.6234890504349275,,
16IQ,1,2,46.5427,8.68364,46.125,7.625,19522,43812,3,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,93.80642087187742,-119.28317811189538,-17.62091459701156,-12.56014386790066,,
16IQ,1,2,46.5427,8.68364,45.875,8.125,19522,44181,4,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,85.83029736189157,-149.64717473651962,-8.793398427298243,-18.856504532549685,,
16IQ,1,2,46.5427,8.68364,46.125,10.375,19522,45836,5,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,138.25410412671798,109.00970617971531,33.52144717857953,-13.4045327794474,,
16IQ,1,2,46.5427,8.68364,45.625,7.875,19522,43998,6,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,119.65179314456603,-148.19316473850523,-14.17710352280749,-26.874572687569234,,
16IQ,1,2,46.5427,8.68364,44.375,6.625,19522,43083,7,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,289.74909906628716,-145.5053916803283,-42.6278121364687,-66.33119978369129,,
16IQ,1,2,46.5427,8.68364,47.125,11.375,19522,46568,8,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,215.2768167152757,71.52319443374886,54.26011004649005,15.405821741497173,,
16IQ,1,2,46.5427,8.68364,46.125,10.125,19522,45652,9,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,120.29791026263082,112.18064693305219,28.14174046705234,-13.224996772872482,,
16IQ,1,2,46.5427,8.68364,46.125,10.125,19522,45652,10,2016-09-12T17:45:00Z,2016-09-12T21:15:00Z,1,120.29791026263082,112.18064693305219,28.14174046705234,-13.224996772872482,,
16IQ,2,3,46.375,8.375,43.875,7.375,44363,68661,1,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,288.75308201027667,-163.83342486166845,-16.703495007283625,-57.61924997408212,,
16IQ,2,3,46.625,10.875,44.375,6.375,46202,67923,2,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,431.43635187790755,-123.79187178198438,-76.10102610288817,-50.929563818518645,,
16IQ,2,3,46.125,7.625,44.875,6.625,43812,68105,3,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,159.39981407046196,-150.28085023275497,-15.449731696708577,-27.06524018918498,,
16IQ,2,3,45.875,8.125,44.125,6.375,44181,67924,4,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,238.44298970760082,-144.0227609640117,-28.616220811929654,-39.41977052301452,,
16IQ,2,3,46.125,10.375,44.875,6.375,45836,67921,5,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,342.0577078693339,-112.5233859475795,-66.17408336000547,-27.441852027172477,,
16IQ,2,3,45.625,7.875,45.625,6.625,43998,68102,6,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,97.48017777497265,-89.55325511916439,-17.29955872568415,0.13489031811624483,,
16IQ,2,3,44.375,6.625,45.875,7.375,43083,68653,7,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,176.83399702129321,19.227159006079823,11.501900188347067,32.978616268771866,,
16IQ,2,3,47.125,11.375,45.375,6.375,46568,67919,8,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,431.74486679720343,-114.94924339769236,-83.07965328653239,-38.65111447570856,,
16IQ,2,3,46.125,10.125,45.625,7.625,45652,68838,9,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,201.8832997530599,-105.07806831681104,-39.115581768411765,-10.538132893710229,,
16IQ,2,3,46.125,10.125,45.375,6.875,45652,68287,10,2016-09-13T17:45:00Z,2016-09-13T22:15:00Z,1,266.2483056212443,-107.07503973149026,-52.38185300791424,-16.089786220350224,,
16IQ,3,4,43.875,7.375,44.375,7.375,68661,93683,1,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,55.55734155990437,0,2.1797727061926538e-15,35.598389800394635,,
16IQ,3,4,44.375,6.375,44.875,5.625,67923,92393,2,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,81.42253258066424,-46.706544029690434,-44.78104505595613,42.189866505644176,,
16IQ,3,4,44.875,6.625,44.125,7.125,68105,93500,3,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,92.34149312290943,154.31723648952467,31.518317173585036,-65.54067608255245,,
16IQ,3,4,44.125,6.375,44.625,5.875,67924,92578,4,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,68.37280011614698,-35.47498434153264,-28.111488582409958,39.44727272488362,,
16IQ,3,4,44.875,6.375,45.125,5.625,67921,92392,5,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,65.33611532826099,-64.57002509094619,-41.13200774271663,19.557290220155075,,
16IQ,3,4,45.625,6.625,45.375,6.625,68102,93127,6,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,27.785387178906507,180,-1.5369782177998578e-15,-8.366919718512374,,
16IQ,3,4,45.875,7.375,45.875,6.125,68653,92757,7,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,97.04594489015673,-89.55135223348334,-77.5000771660485,0.6068675124489306,,
16IQ,3,4,45.375,6.375,44.375,7.125,67919,93499,8,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,125.9425237195235,151.66445647539643,50.55537787148309,-93.75215015860762,,
16IQ,3,4,45.625,7.625,45.875,7.625,68838,93861,9,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,27.786608491393277,0,5.123260725999959e-16,8.366919718513081,,
16IQ,3,4,45.375,6.875,46.125,6.875,68287,93308,10,2016-09-14T03:15:00Z,2016-09-14T04:15:00Z,1,83.35982528456323,0,3.9151991397647636e-15,63.94005426692297,,
16IQ,4,5,44.375,7.375,44.125,5.375,93683,117236,1,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,162.13041406099862,-99.16659842759552,-46.72561292240279,-7.5399464869661985,,
16IQ,4,5,44.875,5.625,44.875,3.375,92393,115761,2,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,177.78500484561582,-89.20619086307491,-52.583902367129525,0.7285746606863153,,
16IQ,4,5,44.125,7.125,45.125,5.125,93500,117048,3,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,193.7435357223628,-54.30338070302061,-47.01181743728435,33.77721175876669,,
16IQ,4,5,44.625,5.875,44.875,4.375,92578,116497,4,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,121.98705184213544,-76.30868729765304,-33.03352078054642,8.047398294425522,,
16IQ,4,5,45.125,5.625,45.375,3.375,92392,115759,5,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,178.79785267684312,-80.26277614090058,-52.19519801350867,8.956793376009971,,
16IQ,4,5,45.375,6.625,44.375,5.875,93127,117603,6,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,125.9425237195235,-151.66445647539643,-16.85179262382767,-31.25071671953587,,
16IQ,4,5,45.875,6.125,44.875,4.125,92757,116313,7,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,192.07020135268962,-124.63783731746689,-47.331271544562625,-32.69781018278575,,
16IQ,4,5,44.375,7.125,45.375,6.625,93499,118151,8,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,117.94291375755735,-19.395412525344792,-10.871133949980152,30.878148970143034,,
16IQ,4,5,45.875,7.625,45.375,6.375,93861,117967,9,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,112.20687168254094,-119.23876583236718,-26.971676033587507,-15.097918076004213,,
16IQ,4,5,46.125,6.875,45.375,5.625,93308,117415,10,2016-09-14T18:15:00Z,2016-09-14T21:15:00Z,1,128.09545597751156,-130.14902076117917,-27.712116741660697,-23.376320612805685,,
16IQ,5,6,44.125,5.375,44.875,6.125,117236,142809,1,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,102.48594249155833,35.32886860901208,31.832690293415524,44.91092244150998,,
16IQ,5,6,44.875,3.375,44.625,2.375,115761,140050,2,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,83.92018137238216,-108.97982993309384,-40.40402490580657,-13.896313426425865,,
16IQ,5,6,45.125,5.125,44.375,4.125,117048,141339,3,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,114.96466930235293,-136.11186500546347,-44.06461130747809,-45.80888891624916,,
16IQ,5,6,44.875,4.375,43.875,5.125,116497,142077,4,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,126.1751504230353,151.45998632893128,33.9483690463416,-62.4211207644902,,
16IQ,5,6,45.375,3.375,44.875,4.625,115759,141705,5,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,112.95489182419256,119.02369256392048,54.39293995960446,-30.179908819461932,,
16IQ,5,6,44.375,5.875,44.875,4.625,117603,141705,6,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,113.69796122084531,-60.30850135991129,-54.27113343727049,30.94503645314295,,
16IQ,5,6,44.875,4.125,45.625,4.625,116313,141702,7,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,92.13160553542588,25.039000066166793,20.458002803657156,43.79447547500597,,
16IQ,5,6,45.375,6.625,44.125,7.125,118151,143548,8,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,144.44056049336598,163.9139407781066,23.10938816086456,-80.13753022612433,,
16IQ,5,6,45.375,6.375,44.875,5.125,117967,142073,9,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,112.95489182419256,-119.02369256392048,-54.392939959604504,-30.17990881946187,,
16IQ,5,6,45.375,5.625,44.875,4.875,117415,141889,10,2016-09-15T01:15:00Z,2016-09-15T02:45:00Z,1,81.05149907636229,-133.0143539254484,-29.975226264154617,-27.96639361051985,,
16IQ,6,7,44.875,6.125,44.125,2.625,142809,165260,1,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,290.5345113659174,-105.43634262841415,-86.88728958214459,-23.99205113967474,,
16IQ,6,7,44.625,2.375,44.625,5.125,140050,167098,2,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,218.22814862721796,89.03401820738299,66.01070026929771,1.1130170048158798,,
16IQ,6,7,44.375,4.125,43.625,2.875,141339,165446,3,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,130.36664550427224,-129.29784781061738,-28.490913281497416,-23.31775521788906,,
16IQ,6,7,43.875,5.125,43.875,3.625,142077,165997,4,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,120.55993488813256,-89.4801689961314,-33.433482610217325,0.3033423729162711,,
16IQ,6,7,44.875,4.625,43.875,2.625,141705,165261,5,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,194.29797753843187,-124.17855435208293,-48.1143258519098,-32.6721421453121,,
16IQ,6,7,44.875,4.625,43.875,3.625,141705,165997,6,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,136.7436695387945,-143.9997146773095,-22.945049872874872,-31.580821087904493,,
16IQ,6,7,45.625,4.625,44.625,4.625,141702,166730,7,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,111.13422034021194,180,-5.624590750701071e-15,-30.618845937822673,,
16IQ,6,7,44.125,7.125,43.875,5.375,143548,167285,8,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,143.0801435684157,-100.58573782975482,-40.266399634747245,-7.525278118089982,,
16IQ,6,7,44.875,5.125,43.875,3.875,142073,166181,9,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,149.23589703942153,-137.68362125850334,-29.073032082025065,-31.93250227952851,,
16IQ,6,7,44.875,4.875,43.875,4.125,141889,166365,10,2016-09-15T18:45:00Z,2016-09-15T21:45:00Z,1,126.1751504230353,-151.45998632893128,-16.97418452317078,-31.210560382245102,,
16IQ,7,8,44.125,2.625,43.875,3.375,165260,190837,1,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,66.25824605138968,114.52560141034616,42.04505855855242,-19.18373046440891,,
16IQ,7,8,44.625,5.125,44.875,5.875,167098,192673,2,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,65.56792812758734,64.66749377351437,41.29817056492285,19.55022892223275,,
16IQ,7,8,43.625,2.875,44.125,3.625,165446,191020,3,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,81.97566176913968,47.07685567521479,45.27625711061001,42.107389352042134,,
16IQ,7,8,43.875,3.625,43.375,3.375,165997,190839,4,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,59.103247503427724,-159.9519620211785,-13.41468413145744,-36.76061492820983,,
16IQ,7,8,43.875,2.625,43.375,3.375,165261,190839,5,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,82.15908234940393,132.2844229865212,45.941920857577976,-41.78110533647984,,
16IQ,7,8,43.875,3.625,44.375,4.875,165997,191939,6,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,114.43595219581405,60.521931615848594,82.07700180006371,46.39546831101323,,
16IQ,7,8,44.625,4.625,44.125,4.375,166730,191572,7,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,59.024384637667495,-160.1836701972368,-13.323053102559806,-36.973136918928276,,
16IQ,7,8,43.875,5.375,43.125,5.875,167285,192680,8,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,92.62037572864074,153.9404139105819,31.927640119609872,-65.2889461197202,,
16IQ,7,8,43.875,3.875,43.625,4.625,166181,191758,9,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,66.4866168587477,114.43478047857886,42.20726261541888,-19.176965318961287,,
16IQ,7,8,43.875,4.125,43.625,4.875,166365,191942,10,2016-09-16T07:15:00Z,2016-09-16T08:15:00Z,1,66.4866168587477,114.43478047857886,42.20726261541883,-19.176965318961262,,
16IQ,8,9,43.875,3.375,36.625,1.375,190837,214418,1,2016-09-17T17:45:00Z,2016-09-18T07:45:00Z,1,822.7503857252727,-167.40874353608137,-12.528836959064455,-56.091000267043505,,
16IQ,8,9,44.875,5.875,36.875,3.875,192673,216257,2,2016-09-17T17:45:00Z,2016-09-18T07:45:00Z,1,904.1847088664468,-168.58975879605137,-12.527364364738373,-62.07154067344977,,
