"","series","timestamp","value","label"
"395","Rise_true","2021-01-27T00:00:00.000Z",390,""
"396","Rise_false","2021-01-27T00:00:00.000Z",1105,""
"397","Rise_true","2021-01-28T00:00:00.000Z",390,""
"398","Rise_false","2021-01-28T00:00:00.000Z",1090,""
"399","Rise_true","2021-01-29T00:00:00.000Z",385,""
"400","Rise_false","2021-01-29T00:00:00.000Z",1090,""
"401","Rise_true","2021-01-30T00:00:00.000Z",385,""
"402","Rise_false","2021-01-30T00:00:00.000Z",1090,""
"403","Rise_true","2021-01-31T00:00:00.000Z",380,""
"404","Rise_false","2021-01-31T00:00:00.000Z",1085,""
"405","Rise_true","2021-02-01T00:00:00.000Z",385,""
"406","Rise_false","2021-02-01T00:00:00.000Z",1095,""
"407","Rise_true","2021-02-02T00:00:00.000Z",390,""
"408","Rise_false","2021-02-02T00:00:00.000Z",1100,""
"409","Rise_true","2021-02-03T00:00:00.000Z",385,""
"410","Rise_false","2021-02-03T00:00:00.000Z",1100,""
"411","Rise_true","2021-02-04T00:00:00.000Z",385,""
"412","Rise_false","2021-02-04T00:00:00.000Z",1100,""
"413","Rise_true","2021-02-05T00:00:00.000Z",385,""
"414","Rise_false","2021-02-05T00:00:00.000Z",1095,""
"415","Rise_true","2021-02-06T00:00:00.000Z",390,""
"416","Rise_false","2021-02-06T00:00:00.000Z",1095,""
"417","Rise_true","2021-02-07T00:00:00.000Z",400,"label_1"
"418","Rise_false","2021-02-07T00:00:00.000Z",1085,"label_1"
"419","Rise_true","2021-02-08T00:00:00.000Z",385,""
"420","Rise_false","2021-02-08T00:00:00.000Z",1100,""
"421","Rise_true","2021-02-09T00:00:00.000Z",380,""
"422","Rise_false","2021-02-09T00:00:00.000Z",1095,""
"423","Rise_true","2021-02-10T00:00:00.000Z",385,""
"424","Rise_false","2021-02-10T00:00:00.000Z",1100,""
"425","Rise_true","2021-02-11T00:00:00.000Z",385,""
"426","Rise_false","2021-02-11T00:00:00.000Z",1100,""
"427","Rise_true","2021-02-12T00:00:00.000Z",380,""
"428","Rise_false","2021-02-12T00:00:00.000Z",1105,""
"429","Rise_true","2021-02-13T00:00:00.000Z",375,""
"430","Rise_false","2021-02-13T00:00:00.000Z",1105,""
"431","Rise_true","2021-02-14T00:00:00.000Z",380,""
"432","Rise_false","2021-02-14T00:00:00.000Z",1095,""
"433","Rise_true","2021-02-15T00:00:00.000Z",385,""
"434","Rise_false","2021-02-15T00:00:00.000Z",1105,""
"435","Rise_true","2021-02-16T00:00:00.000Z",380,""
"436","Rise_false","2021-02-16T00:00:00.000Z",1105,""
"437","Rise_true","2021-02-17T00:00:00.000Z",380,""
"438","Rise_false","2021-02-17T00:00:00.000Z",1100,""
"439","Rise_true","2021-02-18T00:00:00.000Z",380,""
"440","Rise_false","2021-02-18T00:00:00.000Z",1105,""
"441","Rise_true","2021-02-19T00:00:00.000Z",380,""
"442","Rise_false","2021-02-19T00:00:00.000Z",1100,""
"443","Rise_true","2021-02-20T00:00:00.000Z",380,""
"444","Rise_false","2021-02-20T00:00:00.000Z",1100,""
"445","Rise_true","2021-02-21T00:00:00.000Z",385,""
"446","Rise_false","2021-02-21T00:00:00.000Z",1100,""
"447","Rise_true","2021-02-22T00:00:00.000Z",385,""
"448","Rise_false","2021-02-22T00:00:00.000Z",1105,""
"449","Rise_true","2021-02-23T00:00:00.000Z",375,""
"450","Rise_false","2021-02-23T00:00:00.000Z",1110,""
"451","Rise_true","2021-02-24T00:00:00.000Z",380,""
"452","Rise_false","2021-02-24T00:00:00.000Z",1110,""
